PicoQuant FluoFit-style Python Export
Saved : 09/11/2026 12:42:43 PM

Python 1-exponential reconvolution fit

Model: Exp. [Reconv.] (1 Exponential Components)
Plotted Data Set #0 Decay:
"tryptamine_0p067odat261ex_350em_200uw_50ns_20mins_1938_may20_2025.sdt" (0)
Plotted Data Set #0 IRF:
"irf_261ex_261emt261ex_100uw_2143_nodblexc_05202025_correctcuvetteposition.sdt" (0)
X²(reduced): 1.0048 ; Fitted Data Points: 3915

Data Set #0
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    1.281738           0    1.281738           0    1.281738      0.0000    1.281738     -0.0000
    1.293945           0    1.293945           0    1.293945      0.0000    1.293945     -0.0000
    1.306152           0    1.306152           0    1.306152      0.0000    1.306152     -0.0000
    1.318359           0    1.318359           0    1.318359      0.0000    1.318359     -0.0000
    1.330566           0    1.330566           0    1.330566      0.0000    1.330566     -0.0000
    1.342773           0    1.342773           0    1.342773      0.0000    1.342773     -0.0000
    1.354980           0    1.354980           0    1.354980      0.0000    1.354980     -0.0000
    1.367188           0    1.367188           0    1.367188      0.0028    1.367188     -0.0028
    1.379395           0    1.379395           0    1.379395      0.0206    1.379395     -0.0206
    1.391602           0    1.391602           0    1.391602      0.0205    1.391602     -0.0205
    1.403809           0    1.403809           0    1.403809      0.0205    1.403809     -0.0205
    1.416016           0    1.416016           1    1.416016      0.0204    1.416016     -0.0204
    1.428223           0    1.428223           0    1.428223      0.0204    1.428223     -0.0204
    1.440430           0    1.440430           0    1.440430      0.0204    1.440430     -0.0204
    1.452637           0    1.452637           0    1.452637      0.0203    1.452637     -0.0203
    1.464844           0    1.464844           0    1.464844      0.0203    1.464844     -0.0203
    1.477051           0    1.477051           0    1.477051      0.0202    1.477051     -0.0202
    1.489258           0    1.489258           0    1.489258      0.0202    1.489258     -0.0202
    1.501465           0    1.501465           0    1.501465      0.0201    1.501465     -0.0201
    1.513672           0    1.513672           0    1.513672      0.0201    1.513672     -0.0201
    1.525879           0    1.525879           0    1.525879      0.0200    1.525879     -0.0200
    1.538086           0    1.538086           0    1.538086      0.0200    1.538086     -0.0200
    1.550293           0    1.550293           0    1.550293      0.0199    1.550293     -0.0199
    1.562500           0    1.562500           0    1.562500      0.0199    1.562500     -0.0199
    1.574707           0    1.574707           0    1.574707      0.0199    1.574707     -0.0199
    1.586914           0    1.586914           0    1.586914      0.0198    1.586914     -0.0198
    1.599121           0    1.599121           0    1.599121      0.0198    1.599121     -0.0198
    1.611328           0    1.611328           0    1.611328      0.0197    1.611328     -0.0197
    1.623535           0    1.623535           0    1.623535      0.0197    1.623535     -0.0197
    1.635742           0    1.635742           0    1.635742      0.0196    1.635742     -0.0196
    1.647949           0    1.647949           0    1.647949      0.0196    1.647949     -0.0196
    1.660156           0    1.660156           0    1.660156      0.0196    1.660156     -0.0196
    1.672363           0    1.672363           0    1.672363      0.0195    1.672363     -0.0195
    1.684570           0    1.684570           0    1.684570      0.0195    1.684570     -0.0195
    1.696777           0    1.696777           0    1.696777      0.0194    1.696777     -0.0194
    1.708984           0    1.708984           0    1.708984      0.0194    1.708984     -0.0194
    1.721191           0    1.721191           0    1.721191      0.0193    1.721191     -0.0193
    1.733398           0    1.733398           0    1.733398      0.0193    1.733398     -0.0193
    1.745605           0    1.745605           0    1.745605      0.0192    1.745605     -0.0192
    1.757813           0    1.757813           0    1.757813      0.0192    1.757813     -0.0192
    1.770020           0    1.770020           0    1.770020      0.0192    1.770020     -0.0192
    1.782227           0    1.782227           0    1.782227      0.0191    1.782227     -0.0191
    1.794434           0    1.794434           0    1.794434      0.0191    1.794434     -0.0191
    1.806641           0    1.806641           0    1.806641      0.0190    1.806641     -0.0190
    1.818848           0    1.818848           0    1.818848      0.0190    1.818848     -0.0190
    1.831055           0    1.831055           0    1.831055      0.0189    1.831055     -0.0189
    1.843262           0    1.843262           0    1.843262      0.0189    1.843262     -0.0189
    1.855469           0    1.855469           0    1.855469      0.0189    1.855469     -0.0189
    1.867676           0    1.867676           0    1.867676      0.0188    1.867676     -0.0188
    1.879883           0    1.879883           0    1.879883      0.0188    1.879883     -0.0188
    1.892090           0    1.892090           0    1.892090      0.0187    1.892090     -0.0187
    1.904297           0    1.904297           0    1.904297      0.0187    1.904297     -0.0187
    1.916504           0    1.916504           0    1.916504      0.0187    1.916504     -0.0187
    1.928711           0    1.928711           0    1.928711      0.0186    1.928711     -0.0186
    1.940918           0    1.940918           0    1.940918      0.0186    1.940918     -0.0186
    1.953125           0    1.953125           0    1.953125      0.0185    1.953125     -0.0185
    1.965332           0    1.965332           0    1.965332      0.0185    1.965332     -0.0185
    1.977539           0    1.977539           0    1.977539      0.0184    1.977539     -0.0184
    1.989746           0    1.989746           0    1.989746      0.0184    1.989746     -0.0184
    2.001953           0    2.001953           0    2.001953      0.0184    2.001953     -0.0184
    2.014160           0    2.014160           0    2.014160      0.0183    2.014160     -0.0183
    2.026367           0    2.026367           0    2.026367      0.0183    2.026367     -0.0183
    2.038574           0    2.038574           0    2.038574      0.0182    2.038574     -0.0182
    2.050781           0    2.050781           0    2.050781      0.0182    2.050781     -0.0182
    2.062988           0    2.062988           0    2.062988      0.0182    2.062988     -0.0182
    2.075195           0    2.075195           0    2.075195      0.0181    2.075195     -0.0181
    2.087402           0    2.087402           0    2.087402      0.0181    2.087402     -0.0181
    2.099609           0    2.099609           0    2.099609      0.0180    2.099609     -0.0180
    2.111816           0    2.111816           0    2.111816      0.0180    2.111816     -0.0180
    2.124023           0    2.124023           0    2.124023      0.0180    2.124023     -0.0180
    2.136230           0    2.136230           0    2.136230      0.0179    2.136230     -0.0179
    2.148438           0    2.148438           0    2.148438      0.0179    2.148438     -0.0179
    2.160645           0    2.160645           0    2.160645      0.0178    2.160645     -0.0178
    2.172852           0    2.172852           0    2.172852      0.0178    2.172852     -0.0178
    2.185059           0    2.185059           0    2.185059      0.0178    2.185059     -0.0178
    2.197266           0    2.197266           0    2.197266      0.0177    2.197266     -0.0177
    2.209473           1    2.209473           0    2.209473      0.0177    2.209473      0.9823
    2.221680           0    2.221680           0    2.221680      0.0176    2.221680     -0.0176
    2.233887           0    2.233887           0    2.233887      0.0176    2.233887     -0.0176
    2.246094           0    2.246094           0    2.246094      0.0176    2.246094     -0.0176
    2.258301           0    2.258301           0    2.258301      0.0175    2.258301     -0.0175
    2.270508           0    2.270508           0    2.270508      0.0203    2.270508     -0.0203
    2.282715           0    2.282715           0    2.282715      0.0380    2.282715     -0.0380
    2.294922           0    2.294922           0    2.294922      0.0407    2.294922     -0.0407
    2.307129           0    2.307129           0    2.307129      0.0584    2.307129     -0.0584
    2.319336           0    2.319336           1    2.319336      0.0583    2.319336     -0.0583
    2.331543           0    2.331543           0    2.331543      0.0582    2.331543     -0.0582
    2.343750           0    2.343750           1    2.343750      0.0580    2.343750     -0.0580
    2.355957           0    2.355957           0    2.355957      0.0579    2.355957     -0.0579
    2.368164           0    2.368164           0    2.368164      0.0578    2.368164     -0.0578
    2.380371           0    2.380371           0    2.380371      0.0577    2.380371     -0.0577
    2.392578           0    2.392578           0    2.392578      0.0575    2.392578     -0.0575
    2.404785           0    2.404785           0    2.404785      0.0574    2.404785     -0.0574
    2.416992           0    2.416992           0    2.416992      0.0573    2.416992     -0.0573
    2.429199           0    2.429199           0    2.429199      0.0571    2.429199     -0.0571
    2.441406           0    2.441406           0    2.441406      0.0570    2.441406     -0.0570
    2.453613           0    2.453613           0    2.453613      0.0569    2.453613     -0.0569
    2.465820           0    2.465820           0    2.465820      0.0568    2.465820     -0.0568
    2.478027           0    2.478027           0    2.478027      0.0566    2.478027     -0.0566
    2.490234           0    2.490234           0    2.490234      0.0565    2.490234     -0.0565
    2.502441           0    2.502441           0    2.502441      0.0564    2.502441     -0.0564
    2.514648           0    2.514648           0    2.514648      0.0563    2.514648     -0.0563
    2.526855           0    2.526855           0    2.526855      0.0561    2.526855     -0.0561
    2.539063           0    2.539063           0    2.539063      0.0560    2.539063     -0.0560
    2.551270           0    2.551270           0    2.551270      0.0559    2.551270     -0.0559
    2.563477           1    2.563477           0    2.563477      0.0558    2.563477      0.9442
    2.575684           0    2.575684           0    2.575684      0.0556    2.575684     -0.0556
    2.587891           0    2.587891           0    2.587891      0.0555    2.587891     -0.0555
    2.600098           0    2.600098           0    2.600098      0.0554    2.600098     -0.0554
    2.612305           0    2.612305           0    2.612305      0.0553    2.612305     -0.0553
    2.624512           0    2.624512           0    2.624512      0.0551    2.624512     -0.0551
    2.636719           0    2.636719           0    2.636719      0.0550    2.636719     -0.0550
    2.648926           0    2.648926           0    2.648926      0.0549    2.648926     -0.0549
    2.661133           0    2.661133           0    2.661133      0.0548    2.661133     -0.0548
    2.673340           0    2.673340           0    2.673340      0.0546    2.673340     -0.0546
    2.685547           0    2.685547           0    2.685547      0.0545    2.685547     -0.0545
    2.697754           0    2.697754           0    2.697754      0.0544    2.697754     -0.0544
    2.709961           0    2.709961           0    2.709961      0.0543    2.709961     -0.0543
    2.722168           0    2.722168           0    2.722168      0.0542    2.722168     -0.0542
    2.734375           0    2.734375           0    2.734375      0.0540    2.734375     -0.0540
    2.746582           0    2.746582           0    2.746582      0.0539    2.746582     -0.0539
    2.758789           0    2.758789           0    2.758789      0.0538    2.758789     -0.0538
    2.770996           0    2.770996           0    2.770996      0.0537    2.770996     -0.0537
    2.783203           0    2.783203           0    2.783203      0.0536    2.783203     -0.0536
    2.795410           0    2.795410           0    2.795410      0.0534    2.795410     -0.0534
    2.807617           0    2.807617           0    2.807617      0.0533    2.807617     -0.0533
    2.819824           0    2.819824           0    2.819824      0.0532    2.819824     -0.0532
    2.832031           0    2.832031           0    2.832031      0.0559    2.832031     -0.0559
    2.844238           0    2.844238           0    2.844238      0.0735    2.844238     -0.0735
    2.856445           1    2.856445           0    2.856445      0.0734    2.856445      0.9266
    2.868652           0    2.868652           0    2.868652      0.0732    2.868652     -0.0732
    2.880859           1    2.880859           1    2.880859      0.0731    2.880859      0.9269
    2.893066           0    2.893066           0    2.893066      0.0729    2.893066     -0.0729
    2.905273           0    2.905273           0    2.905273      0.0727    2.905273     -0.0727
    2.917481           0    2.917481           0    2.917481      0.0726    2.917481     -0.0726
    2.929688           0    2.929688           0    2.929688      0.0724    2.929688     -0.0724
    2.941895           0    2.941895           0    2.941895      0.0722    2.941895     -0.0722
    2.954102           0    2.954102           0    2.954102      0.0721    2.954102     -0.0721
    2.966309           0    2.966309           0    2.966309      0.0719    2.966309     -0.0719
    2.978516           0    2.978516           0    2.978516      0.0718    2.978516     -0.0718
    2.990723           0    2.990723           0    2.990723      0.0716    2.990723     -0.0716
    3.002930           0    3.002930           0    3.002930      0.0714    3.002930     -0.0714
    3.015137           0    3.015137           0    3.015137      0.0713    3.015137     -0.0713
    3.027344           0    3.027344           0    3.027344      0.0711    3.027344     -0.0711
    3.039551           0    3.039551           0    3.039551      0.0710    3.039551     -0.0710
    3.051758           0    3.051758           0    3.051758      0.0708    3.051758     -0.0708
    3.063965           0    3.063965           0    3.063965      0.0706    3.063965     -0.0706
    3.076172           0    3.076172           0    3.076172      0.0705    3.076172     -0.0705
    3.088379           0    3.088379           0    3.088379      0.0703    3.088379     -0.0703
    3.100586           0    3.100586           0    3.100586      0.0702    3.100586     -0.0702
    3.112793           0    3.112793           0    3.112793      0.0700    3.112793     -0.0700
    3.125000           0    3.125000           0    3.125000      0.0699    3.125000     -0.0699
    3.137207           1    3.137207           0    3.137207      0.0697    3.137207      0.9303
    3.149414           0    3.149414           0    3.149414      0.0695    3.149414     -0.0695
    3.161621           0    3.161621           0    3.161621      0.0694    3.161621     -0.0694
    3.173828           0    3.173828           0    3.173828      0.0692    3.173828     -0.0692
    3.186035           0    3.186035           0    3.186035      0.0691    3.186035     -0.0691
    3.198242           0    3.198242           0    3.198242      0.0689    3.198242     -0.0689
    3.210449           0    3.210449           0    3.210449      0.0688    3.210449     -0.0688
    3.222656           0    3.222656           0    3.222656      0.0686    3.222656     -0.0686
    3.234863           1    3.234863           0    3.234863      0.0685    3.234863      0.9315
    3.247070           0    3.247070           0    3.247070      0.0683    3.247070     -0.0683
    3.259277           0    3.259277           0    3.259277      0.0682    3.259277     -0.0682
    3.271484           0    3.271484           0    3.271484      0.0680    3.271484     -0.0680
    3.283691           0    3.283691           0    3.283691      0.0679    3.283691     -0.0679
    3.295898           1    3.295898           0    3.295898      0.0677    3.295898      0.9323
    3.308106           0    3.308106           0    3.308106      0.0676    3.308106     -0.0676
    3.320313           0    3.320313           0    3.320313      0.0674    3.320313     -0.0674
    3.332520           0    3.332520           0    3.332520      0.0673    3.332520     -0.0673
    3.344727           0    3.344727           0    3.344727      0.0671    3.344727     -0.0671
    3.356934           0    3.356934           0    3.356934      0.0670    3.356934     -0.0670
    3.369141           0    3.369141           0    3.369141      0.0668    3.369141     -0.0668
    3.381348           0    3.381348           0    3.381348      0.0667    3.381348     -0.0667
    3.393555           0    3.393555           0    3.393555      0.0665    3.393555     -0.0665
    3.405762           0    3.405762           0    3.405762      0.0664    3.405762     -0.0664
    3.417969           0    3.417969           0    3.417969      0.0662    3.417969     -0.0662
    3.430176           0    3.430176           0    3.430176      0.0661    3.430176     -0.0661
    3.442383           0    3.442383           0    3.442383      0.0659    3.442383     -0.0659
    3.454590           0    3.454590           0    3.454590      0.0658    3.454590     -0.0658
    3.466797           0    3.466797           0    3.466797      0.0656    3.466797     -0.0656
    3.479004           0    3.479004           0    3.479004      0.0655    3.479004     -0.0655
    3.491211           0    3.491211           0    3.491211      0.0653    3.491211     -0.0653
    3.503418           0    3.503418           0    3.503418      0.0652    3.503418     -0.0652
    3.515625           0    3.515625           0    3.515625      0.0650    3.515625     -0.0650
    3.527832           0    3.527832           0    3.527832      0.0649    3.527832     -0.0649
    3.540039           0    3.540039           0    3.540039      0.0647    3.540039     -0.0647
    3.552246           0    3.552246           0    3.552246      0.0646    3.552246     -0.0646
    3.564453           0    3.564453           0    3.564453      0.0645    3.564453     -0.0645
    3.576660           0    3.576660           0    3.576660      0.0643    3.576660     -0.0643
    3.588867           0    3.588867           0    3.588867      0.0642    3.588867     -0.0642
    3.601074           0    3.601074           0    3.601074      0.0640    3.601074     -0.0640
    3.613281           0    3.613281           0    3.613281      0.0667    3.613281     -0.0667
    3.625488           0    3.625488           0    3.625488      0.0843    3.625488     -0.0843
    3.637695           0    3.637695           0    3.637695      0.0841    3.637695     -0.0841
    3.649902           0    3.649902           0    3.649902      0.0839    3.649902     -0.0839
    3.662109           0    3.662109           1    3.662109      0.0838    3.662109     -0.0838
    3.674316           0    3.674316           0    3.674316      0.0836    3.674316     -0.0836
    3.686523           0    3.686523           0    3.686523      0.0834    3.686523     -0.0834
    3.698731           0    3.698731           0    3.698731      0.0832    3.698731     -0.0832
    3.710938           0    3.710938           0    3.710938      0.0830    3.710938     -0.0830
    3.723145           0    3.723145           0    3.723145      0.0828    3.723145     -0.0828
    3.735352           0    3.735352           0    3.735352      0.0826    3.735352     -0.0826
    3.747559           0    3.747559           0    3.747559      0.0825    3.747559     -0.0825
    3.759766           0    3.759766           0    3.759766      0.0823    3.759766     -0.0823
    3.771973           0    3.771973           0    3.771973      0.0821    3.771973     -0.0821
    3.784180           0    3.784180           0    3.784180      0.0819    3.784180     -0.0819
    3.796387           0    3.796387           0    3.796387      0.0817    3.796387     -0.0817
    3.808594           0    3.808594           0    3.808594      0.0815    3.808594     -0.0815
    3.820801           0    3.820801           0    3.820801      0.0814    3.820801     -0.0814
    3.833008           0    3.833008           0    3.833008      0.0812    3.833008     -0.0812
    3.845215           0    3.845215           0    3.845215      0.0810    3.845215     -0.0810
    3.857422           0    3.857422           0    3.857422      0.0808    3.857422     -0.0808
    3.869629           0    3.869629           0    3.869629      0.0806    3.869629     -0.0806
    3.881836           0    3.881836           0    3.881836      0.0832    3.881836     -0.0832
    3.894043           0    3.894043           0    3.894043      0.1009    3.894043     -0.1009
    3.906250           1    3.906250           0    3.906250      0.1006    3.906250      0.8994
    3.918457           0    3.918457           0    3.918457      0.1004    3.918457     -0.1004
    3.930664           0    3.930664           1    3.930664      0.1002    3.930664     -0.1002
    3.942871           0    3.942871           0    3.942871      0.1000    3.942871     -0.1000
    3.955078           0    3.955078           0    3.955078      0.0997    3.955078     -0.0997
    3.967285           0    3.967285           0    3.967285      0.0995    3.967285     -0.0995
    3.979492           0    3.979492           0    3.979492      0.0993    3.979492     -0.0993
    3.991699           0    3.991699           0    3.991699      0.0991    3.991699     -0.0991
    4.003906           0    4.003906           0    4.003906      0.0989    4.003906     -0.0989
    4.016113           0    4.016113           0    4.016113      0.0986    4.016113     -0.0986
    4.028320           0    4.028320           0    4.028320      0.0984    4.028320     -0.0984
    4.040527           0    4.040527           0    4.040527      0.0982    4.040527     -0.0982
    4.052734           0    4.052734           0    4.052734      0.0980    4.052734     -0.0980
    4.064941           0    4.064941           0    4.064941      0.0978    4.064941     -0.0978
    4.077148           0    4.077148           0    4.077148      0.0975    4.077148     -0.0975
    4.089356           0    4.089356           0    4.089356      0.0973    4.089356     -0.0973
    4.101563           0    4.101563           0    4.101563      0.0971    4.101563     -0.0971
    4.113770           0    4.113770           0    4.113770      0.0969    4.113770     -0.0969
    4.125977           0    4.125977           0    4.125977      0.0967    4.125977     -0.0967
    4.138184           0    4.138184           0    4.138184      0.0965    4.138184     -0.0965
    4.150391           0    4.150391           0    4.150391      0.0962    4.150391     -0.0962
    4.162598           0    4.162598           0    4.162598      0.0960    4.162598     -0.0960
    4.174805           0    4.174805           0    4.174805      0.0958    4.174805     -0.0958
    4.187012           0    4.187012           0    4.187012      0.0956    4.187012     -0.0956
    4.199219           0    4.199219           0    4.199219      0.0954    4.199219     -0.0954
    4.211426           0    4.211426           0    4.211426      0.0952    4.211426     -0.0952
    4.223633           0    4.223633           0    4.223633      0.0950    4.223633     -0.0950
    4.235840           0    4.235840           0    4.235840      0.0947    4.235840     -0.0947
    4.248047           1    4.248047           0    4.248047      0.0945    4.248047      0.9055
    4.260254           0    4.260254           0    4.260254      0.0943    4.260254     -0.0943
    4.272461           0    4.272461           0    4.272461      0.0969    4.272461     -0.0969
    4.284668           0    4.284668           0    4.284668      0.1145    4.284668     -0.1145
    4.296875           1    4.296875           0    4.296875      0.1142    4.296875      0.8858
    4.309082           0    4.309082           0    4.309082      0.1140    4.309082     -0.1140
    4.321289           0    4.321289           1    4.321289      0.1137    4.321289     -0.1137
    4.333496           0    4.333496           0    4.333496      0.1135    4.333496     -0.1135
    4.345703           0    4.345703           0    4.345703      0.1132    4.345703     -0.1132
    4.357910           0    4.357910           0    4.357910      0.1130    4.357910     -0.1130
    4.370117           0    4.370117           0    4.370117      0.1127    4.370117     -0.1127
    4.382324           0    4.382324           0    4.382324      0.1152    4.382324     -0.1152
    4.394531           0    4.394531           0    4.394531      0.1328    4.394531     -0.1328
    4.406738           0    4.406738           0    4.406738      0.1325    4.406738     -0.1325
    4.418945           0    4.418945           0    4.418945      0.1322    4.418945     -0.1322
    4.431152           0    4.431152           1    4.431152      0.1319    4.431152     -0.1319
    4.443359           0    4.443359           0    4.443359      0.1316    4.443359     -0.1316
    4.455566           0    4.455566           0    4.455566      0.1313    4.455566     -0.1313
    4.467773           0    4.467773           0    4.467773      0.1310    4.467773     -0.1310
    4.479981           0    4.479981           0    4.479981      0.1307    4.479981     -0.1307
    4.492188           0    4.492188           0    4.492188      0.1304    4.492188     -0.1304
    4.504395           0    4.504395           0    4.504395      0.1301    4.504395     -0.1301
    4.516602           0    4.516602           0    4.516602      0.1298    4.516602     -0.1298
